numero_police,date_edition,date_effet,date_echeance,numero_immatriculation,statut_contrat,entite,type_intermediaire,prime_nette,date_creation
POL586740,2020-09-10,2023-09-02,2025-08-27,DCJ 050,annulé,SUNU,bureau direct,1091858,29-09-20242019
POL292054,2023-04-03,2023-12-27,2024-03-21,AFR 644,valide,LEADWAY,courtier,2599211,29-09-20242019
POL882495,2022-08-06,2024-11-01,2025-06-11,LCZ-0487,valide,SUNU,agent generale,2493650,29-09-20242019
POL554416,2020-04-06,2024-12-11,2025-05-21,AW0 M6C,valide,SUNU,courtier,2051127,29-09-20242019
POL418540,2020-04-21,2022-11-12,2022-11-18,OS 66945,expiré,LEADWAY,agent generale,3102451,29-09-20242019
POL053081,2020-12-15,2024-04-05,2024-08-06,795484,annulé,SUNU,agent generale,110884,29-09-20242019
POL934635,2024-06-10,2025-07-06,2025-08-19,EDI 848,suspendu,SUNU,agent generale,3162513,29-09-20242019
POL161789,2022-05-12,2022-11-25,2022-12-23,NMC1939,expiré,LEADWAY,banque assurance,1072332,29-09-20242019
POL807375,2023-08-12,2025-09-04,2025-09-16,45-5586S,suspendu,NSIA,banque assurance,966229,29-09-20242019
POL763155,2022-06-06,2023-04-01,2024-11-14,175-257,expiré,NSIA,banque assurance,3476935,29-09-20242019
POL770990,2019-11-04,2021-06-06,2023-06-01,P 197110,expiré,LEADWAY,agent generale,2847481,29-09-20242019
POL103683,2021-04-06,2023-01-11,2023-05-14,0V 2181Z,expiré,NSIA,banque assurance,2078709,29-09-20242019
POL157543,2020-08-25,2022-04-07,2023-01-14,MSU 751,suspendu,LEADWAY,courtier,67300,29-09-20242019
POL856068,2020-08-30,2023-11-08,2025-08-29,9UE B36,valide,SUNU,agent generale,3988391,29-09-20242019
POL896306,2021-07-12,2022-07-08,2023-06-28,329WW,annulé,NSIA,banque assurance,1091891,29-09-20242019
POL945184,2021-08-26,2025-08-06,2025-08-21,344 SCZ,valide,NSIA,bureau direct,3107192,29-09-20242019
POL598475,2020-12-31,2022-01-23,2025-09-28,43YN529,valide,SUNU,courtier,1855251,29-09-20242019
POL224453,2024-04-12,2025-01-29,2025-05-25,65D 067,suspendu,NSIA,agent generale,3101536,29-09-20242019
POL877422,2019-11-26,2024-12-19,2024-12-24,12-2220E,suspendu,SUNU,agent generale,332591,29-09-20242019
POL340418,2021-11-27,2021-12-22,2023-06-19,YT1 8243,valide,NSIA,agent generale,4572310,29-09-20242019
POL423528,2022-04-03,2024-09-25,2025-09-12,0ZI48,annulé,NSIA,bureau direct,3853213,29-09-20242019
POL055397,2021-09-17,2024-07-24,2025-08-06,63-73166,suspendu,SUNU,bureau direct,3990129,29-09-20242019
POL233159,2019-12-04,2021-10-19,2025-03-02,ZC-6752,valide,NSIA,agent generale,2946454,29-09-20242019
POL045545,2021-02-22,2023-08-04,2024-01-09,TUS 021,annulé,SUNU,banque assurance,1330625,29-09-20242019
POL535333,2020-09-16,2025-05-17,2025-05-19,YFO 604,suspendu,SUNU,bureau direct,723365,29-09-20242019
POL653869,2021-12-28,2022-09-14,2023-06-20,ERE 685,annulé,NSIA,agent generale,3166604,29-09-20242019
POL674999,2022-10-19,2024-12-08,2025-06-01,FMF-087,suspendu,NSIA,bureau direct,1088917,29-09-20242019
POL022881,2024-02-24,2025-09-03,2025-09-20,289 DCK,suspendu,NSIA,agent generale,54570,29-09-20242019
POL490376,2021-08-23,2024-05-14,2025-06-02,176-PNJ,valide,SUNU,agent generale,4999538,29-09-20242019
POL055065,2024-09-27,2025-03-31,2025-09-06,764QXA,valide,LEADWAY,bureau direct,2594688,29-09-20242019
POL781903,2021-04-09,2022-05-27,2025-04-13,052GZP,annulé,LEADWAY,bureau direct,2066432,29-09-20242019
POL764555,2022-08-31,2024-10-03,2025-06-15,1X 10176,annulé,NSIA,bureau direct,4958166,29-09-20242019
POL347475,2023-08-05,2025-09-07,2025-09-18,AGR-805,annulé,SUNU,courtier,1312545,29-09-20242019
POL244476,2023-11-05,2024-06-10,2025-09-07,425 2NK,expiré,NSIA,bureau direct,2124966,29-09-20242019
POL049145,2021-10-13,2024-01-30,2025-08-01,MR-9354,expiré,LEADWAY,courtier,2929808,29-09-20242019
POL408649,2020-09-16,2025-02-07,2025-04-17,F07 7YM,annulé,SUNU,bureau direct,1029145,29-09-20242019
POL514579,2022-01-15,2024-04-05,2025-05-05,741 VS1,suspendu,LEADWAY,banque assurance,1312312,29-09-20242019
POL973771,2021-04-11,2022-10-08,2023-01-29,512 7861,expiré,LEADWAY,courtier,4190362,29-09-20242019
POL056070,2020-10-17,2021-09-05,2024-10-03,JXF 622,expiré,LEADWAY,agent generale,1964566,29-09-20242019
POL322529,2023-05-29,2023-12-19,2025-07-30,ALW-7633,expiré,NSIA,agent generale,583347,29-09-20242019
POL726708,2020-11-05,2024-10-06,2025-09-20,LVH 380,expiré,SUNU,banque assurance,543746,29-09-20242019
POL071662,2023-01-31,2023-07-19,2023-11-16,997 UY5,valide,NSIA,banque assurance,3021828,29-09-20242019
POL047340,2024-07-10,2024-10-04,2025-03-05,KHR-2439,annulé,NSIA,agent generale,240259,29-09-20242019
POL939993,2021-12-18,2024-09-18,2025-04-25,235 UVK,suspendu,LEADWAY,banque assurance,3814716,29-09-20242019
POL745405,2024-09-02,2025-01-21,2025-07-22,27-ZK32,annulé,NSIA,banque assurance,3324900,29-09-20242019
POL674624,2021-11-26,2022-01-31,2022-07-11,382 PPC,suspendu,NSIA,banque assurance,3556523,29-09-20242019
POL886771,2024-04-08,2025-04-05,2025-06-25,809-EFK,expiré,LEADWAY,courtier,2037459,29-09-20242019
POL535685,2022-03-03,2023-06-02,2025-02-03,3157 ZT,suspendu,NSIA,banque assurance,1840045,29-09-20242019
POL296350,2024-07-10,2025-02-28,2025-07-11,2PW7726,valide,SUNU,bureau direct,4981499,29-09-20242019
POL981444,2023-02-07,2025-09-17,2025-09-26,904JBS,valide,NSIA,agent generale,1334788,29-09-20242019
POL915028,2022-03-30,2022-10-25,2024-10-13,HYW 4375,annulé,NSIA,banque assurance,2926633,29-09-20242019
POL750565,2020-01-11,2021-11-21,2022-01-18,Y77 0YU,valide,LEADWAY,courtier,4682981,29-09-20242019
POL290992,2022-06-10,2025-05-27,2025-06-09,608-ZNV,suspendu,NSIA,agent generale,3890393,29-09-20242019
POL388645,2024-03-28,2024-08-19,2024-10-01,36B 9368,expiré,LEADWAY,agent generale,3436774,29-09-20242019
POL412805,2022-12-05,2024-02-13,2025-08-01,5D CT915,valide,NSIA,courtier,1742197,29-09-20242019
POL490923,2021-09-03,2022-08-03,2025-05-18,047 6SB,expiré,LEADWAY,agent generale,4260720,29-09-20242019
POL236160,2024-08-12,2024-12-04,2025-09-01,K30-48F,valide,NSIA,bureau direct,3329576,29-09-20242019
POL705285,2021-12-09,2023-07-01,2023-12-28,0KH 814,suspendu,SUNU,banque assurance,3525012,29-09-20242019
POL922101,2021-09-15,2024-01-02,2024-05-18,JQE-666,expiré,NSIA,agent generale,1240700,29-09-20242019
POL669411,2020-10-22,2021-01-28,2025-09-02,PVU-215,valide,NSIA,agent generale,4435558,29-09-20242019
POL053411,2023-12-18,2024-01-09,2024-10-30,09L T57,expiré,LEADWAY,agent generale,2723524,29-09-20242019
POL699736,2020-04-29,2023-07-08,2023-11-22,396-GYM,expiré,SUNU,courtier,2354556,29-09-20242019
POL806023,2023-05-10,2024-04-29,2024-08-21,5EGO592,valide,SUNU,agent generale,4072174,29-09-20242019
POL016811,2022-12-18,2023-02-15,2024-07-27,24E PX8,valide,NSIA,agent generale,249391,29-09-20242019
POL830351,2022-03-26,2023-09-04,2025-07-10,1Y 8008Z,valide,SUNU,courtier,4527611,29-09-20242019
POL807823,2024-02-12,2024-09-16,2025-03-25,KSA 764,expiré,NSIA,agent generale,4607308,29-09-20242019
POL970780,2022-11-15,2025-07-29,2025-09-07,KP-4186,annulé,LEADWAY,agent generale,2616978,29-09-20242019
POL373639,2020-01-12,2023-09-30,2024-04-03,E32 3PG,annulé,NSIA,bureau direct,1505072,29-09-20242019
POL863389,2023-07-18,2024-07-16,2025-09-22,8ZJ6610,annulé,SUNU,agent generale,2558512,29-09-20242019
POL745611,2020-07-17,2021-10-30,2021-11-24,7Q944,valide,NSIA,bureau direct,1855890,29-09-20242019
POL150471,2023-10-25,2024-10-20,2025-06-23,NTR 713,annulé,SUNU,bureau direct,988073,29-09-20242019
POL793722,2024-03-22,2024-07-21,2024-10-07,18S 188,expiré,NSIA,bureau direct,4846519,29-09-20242019
POL043442,2022-10-07,2023-08-09,2025-01-03,UE1 W7Y,annulé,LEADWAY,banque assurance,101909,29-09-20242019
POL543403,2020-10-15,2025-01-03,2025-01-26,S17 9DH,suspendu,SUNU,courtier,1265800,29-09-20242019
POL808123,2023-07-17,2024-09-16,2025-04-06,MDW 147,suspendu,LEADWAY,bureau direct,3620300,29-09-20242019
POL155135,2024-05-05,2025-03-20,2025-08-06,79L U37,expiré,SUNU,agent generale,3313902,29-09-20242019
POL201495,2024-03-08,2025-07-13,2025-08-15,636 MIH,valide,NSIA,bureau direct,1588839,29-09-20242019
POL871397,2023-04-24,2025-09-25,2025-09-28,3N T4980,suspendu,SUNU,banque assurance,2014178,29-09-20242019
POL007908,2021-06-16,2023-04-30,2024-07-11,MMR 639,expiré,LEADWAY,bureau direct,2431248,29-09-20242019
POL314474,2023-09-13,2024-05-23,2024-08-06,25B Y21,annulé,LEADWAY,agent generale,3958064,29-09-20242019
POL104573,2020-01-22,2025-04-19,2025-08-13,LVZ 401,suspendu,NSIA,bureau direct,4409708,29-09-20242019
POL429109,2019-12-22,2025-05-02,2025-05-06,2LN C01,valide,LEADWAY,banque assurance,1463827,29-09-20242019
POL604735,2023-05-29,2025-01-27,2025-05-27,32I•212,expiré,LEADWAY,courtier,578839,29-09-20242019
POL255879,2022-01-24,2022-07-08,2023-03-04,56-XR61,suspendu,SUNU,courtier,299405,29-09-20242019
POL628112,2020-06-08,2021-07-08,2022-07-28,858 SQI,suspendu,LEADWAY,banque assurance,2843796,29-09-20242019
POL152681,2021-02-21,2024-08-21,2025-01-10,282 ZBB,expiré,LEADWAY,agent generale,239614,29-09-20242019
POL110693,2020-12-07,2025-04-13,2025-06-17,SJF-931,valide,LEADWAY,bureau direct,2590258,29-09-20242019
POL437656,2021-06-16,2024-05-07,2025-05-25,845674,suspendu,SUNU,banque assurance,1722206,29-09-20242019
POL201053,2023-10-31,2025-03-19,2025-07-25,0P 9122I,valide,SUNU,banque assurance,2567945,29-09-20242019
POL543284,2020-01-20,2021-01-19,2021-07-13,627-TNC,valide,LEADWAY,banque assurance,2065390,29-09-20242019
POL910831,2023-08-18,2024-08-01,2025-01-07,375 6185,expiré,NSIA,agent generale,2372598,29-09-20242019
POL597431,2022-07-29,2025-01-03,2025-07-25,UMQ 593,valide,SUNU,agent generale,4441779,29-09-20242019
POL467025,2024-07-04,2025-06-15,2025-09-03,WL 09554,suspendu,NSIA,agent generale,3235756,29-09-20242019
POL420155,2019-12-23,2023-12-17,2025-09-11,136-307,expiré,LEADWAY,courtier,1652787,29-09-20242019
POL339750,2023-07-14,2024-05-31,2025-09-27,FHZ-567,valide,SUNU,agent generale,1625716,29-09-20242019
POL609529,2020-05-08,2023-11-05,2024-12-15,HHB-9133,expiré,NSIA,agent generale,2494231,29-09-20242019
POL340835,2023-04-18,2023-06-10,2023-12-25,Z85 9ZI,annulé,NSIA,courtier,525624,29-09-20242019
POL124731,2021-08-25,2023-11-13,2024-10-02,805 IKM,suspendu,NSIA,courtier,3582663,29-09-20242019
POL914804,2022-09-22,2024-01-01,2024-02-28,ICW 872,suspendu,SUNU,courtier,1249975,29-09-20242019
POL940495,2020-04-25,2023-09-16,2024-11-23,37-7903Y,suspendu,LEADWAY,courtier,1459352,29-09-20242019
POL035337,2023-05-01,2024-05-23,2025-04-24,470E,expiré,NSIA,bureau direct,2080722,29-09-20242019
POL720788,2021-04-23,2024-05-15,2024-07-23,SXG V54,expiré,LEADWAY,banque assurance,2982302,29-09-20242019
POL969984,2023-02-15,2024-12-30,2025-01-12,256 NAW,valide,NSIA,agent generale,3462195,29-09-20242019
POL867228,2024-08-28,2025-06-14,2025-09-01,UKD-9270,annulé,SUNU,agent generale,4086749,29-09-20242019
POL831649,2023-10-12,2024-03-31,2025-04-13,VHA-4028,expiré,NSIA,bureau direct,2011902,29-09-20242019
POL028987,2022-03-15,2025-05-28,2025-08-16,684-KDL,annulé,SUNU,banque assurance,4627876,29-09-20242019
POL397527,2020-06-28,2022-05-02,2024-10-15,V79 6VG,expiré,NSIA,bureau direct,3436333,29-09-20242019
POL590425,2020-05-10,2022-08-08,2023-06-06,YOI 337,expiré,NSIA,courtier,876716,29-09-20242019
POL524983,2024-06-05,2025-06-15,2025-08-08,928U,suspendu,LEADWAY,agent generale,561635,29-09-20242019
POL668461,2024-01-16,2024-02-08,2025-07-13,6D 31806,annulé,NSIA,agent generale,4411698,29-09-20242019
POL571471,2022-04-04,2024-01-03,2024-09-06,115-XLD,suspendu,SUNU,agent generale,256818,29-09-20242019
POL428563,2022-03-01,2023-01-14,2023-11-15,2T 33534,expiré,LEADWAY,agent generale,4170076,29-09-20242019
POL827226,2021-08-09,2022-01-28,2022-04-04,5F MS700,valide,LEADWAY,agent generale,200690,29-09-20242019
POL915303,2021-11-27,2023-02-21,2023-09-29,166 9OJ,suspendu,LEADWAY,banque assurance,2767065,29-09-20242019
POL471150,2023-04-01,2024-05-12,2025-08-18,975688,suspendu,NSIA,agent generale,4580930,29-09-20242019
POL639821,2022-12-05,2024-12-26,2025-06-06,29-T768,expiré,NSIA,bureau direct,1804833,29-09-20242019
POL820005,2023-05-31,2025-07-21,2025-09-15,13H U11,annulé,NSIA,agent generale,4969217,29-09-20242019
POL471776,2022-08-14,2025-05-30,2025-06-21,45RB113,annulé,LEADWAY,bureau direct,1114251,29-09-20242019
POL895264,2024-08-31,2024-12-15,2025-06-12,52-4424Z,expiré,LEADWAY,banque assurance,4479901,29-09-20242019
POL308997,2024-01-26,2024-05-09,2025-06-09,68O•897,valide,LEADWAY,courtier,4972621,29-09-20242019
POL545429,2023-12-10,2025-03-12,2025-06-03,IIV L38,suspendu,NSIA,banque assurance,1560895,29-09-20242019
POL791966,2021-05-20,2024-05-30,2025-03-09,961-IJYS,annulé,SUNU,banque assurance,3505041,29-09-20242019
POL712332,2023-10-24,2024-08-09,2024-10-03,7691,suspendu,NSIA,courtier,106720,29-09-20242019
POL989427,2022-04-05,2022-10-05,2022-12-30,VZX-906,suspendu,SUNU,banque assurance,410606,29-09-20242019
POL114277,2023-02-23,2024-10-31,2025-07-22,W43 6VI,valide,SUNU,agent generale,4674758,29-09-20242019
POL238148,2024-06-27,2024-07-19,2024-07-27,N37 8OG,valide,NSIA,bureau direct,1094196,29-09-20242019
POL668675,2021-06-11,2022-06-24,2023-05-06,UKT-187,valide,SUNU,courtier,283461,29-09-20242019
POL170777,2023-04-10,2023-09-23,2024-05-17,53I EC2,annulé,NSIA,banque assurance,4788772,29-09-20242019
POL196077,2023-10-05,2024-10-06,2025-07-07,KIY 650,suspendu,SUNU,banque assurance,2308393,29-09-20242019
POL458554,2020-02-08,2023-05-12,2023-07-22,ZVK 351,valide,LEADWAY,banque assurance,1183102,29-09-20242019
POL793350,2021-06-27,2025-04-26,2025-05-03,67J 4128,valide,LEADWAY,agent generale,4239616,29-09-20242019
POL297571,2023-12-18,2025-05-17,2025-07-20,07-LY92,suspendu,SUNU,agent generale,1510327,29-09-20242019
POL880003,2021-05-16,2021-10-14,2022-05-14,9L UQ687,suspendu,NSIA,agent generale,1889410,29-09-20242019
POL108889,2022-03-02,2024-04-17,2025-01-04,AEQ 579,expiré,SUNU,agent generale,1851660,29-09-20242019
POL154396,2021-10-04,2024-05-23,2024-08-20,SU 4595,expiré,NSIA,banque assurance,2453625,29-09-20242019
POL504772,2022-05-12,2022-09-05,2025-08-11,NC 5791,expiré,NSIA,agent generale,878776,29-09-20242019
POL790545,2024-09-26,2025-02-05,2025-02-18,83V E72,suspendu,SUNU,agent generale,1516064,29-09-20242019
POL179144,2022-01-27,2025-07-19,2025-08-17,3NN 573,valide,LEADWAY,agent generale,596821,29-09-20242019
POL400828,2021-11-23,2024-12-27,2025-08-29,TB-3254,annulé,LEADWAY,bureau direct,704369,29-09-20242019
POL013327,2020-06-14,2023-07-09,2024-09-22,XKL-6075,annulé,LEADWAY,courtier,2713318,29-09-20242019
POL870648,2024-09-22,2025-03-30,2025-05-16,400R0,valide,NSIA,bureau direct,4318153,29-09-20242019
POL179871,2023-03-14,2025-07-11,2025-09-13,LHZ 031,suspendu,LEADWAY,agent generale,2988960,29-09-20242019
POL888174,2021-08-12,2023-01-18,2025-06-12,6XQ 229,annulé,SUNU,agent generale,853095,29-09-20242019
POL179883,2021-12-30,2022-02-18,2023-10-16,9WOR 23,valide,SUNU,courtier,4335742,29-09-20242019
POL130081,2024-09-11,2025-05-18,2025-06-16,761 4EP,expiré,LEADWAY,bureau direct,4218223,29-09-20242019
POL930906,2022-02-08,2024-04-12,2025-09-02,W63 9TX,annulé,SUNU,agent generale,466115,29-09-20242019
POL238953,2021-10-29,2022-09-07,2024-10-22,J04 7TG,annulé,LEADWAY,bureau direct,803394,29-09-20242019
POL588185,2021-04-04,2022-03-06,2024-04-15,846-HSH,expiré,LEADWAY,bureau direct,1158426,29-09-20242019
POL586268,2021-05-13,2021-08-29,2022-12-26,124JP,suspendu,SUNU,agent generale,1549816,29-09-20242019
POL041690,2023-08-29,2024-12-03,2025-03-01,8461 MH,annulé,NSIA,courtier,777733,29-09-20242019
POL125435,2022-01-01,2024-06-23,2025-03-02,NU 8381,annulé,NSIA,agent generale,1705340,29-09-20242019
POL962778,2024-08-01,2025-01-04,2025-09-19,BQ 7869,expiré,LEADWAY,agent generale,1481974,29-09-20242019
POL051450,2021-02-13,2022-05-24,2025-07-03,223WE,expiré,NSIA,banque assurance,1912557,29-09-20242019
POL454384,2023-11-10,2023-12-19,2025-01-02,943 TDD,suspendu,NSIA,banque assurance,4831932,29-09-20242019
POL590120,2022-05-02,2024-08-20,2024-12-29,GLK-7650,suspendu,SUNU,courtier,2446542,29-09-20242019
POL282931,2023-10-20,2024-12-28,2025-07-23,HGL 427,annulé,SUNU,bureau direct,1624315,29-09-20242019
POL319179,2020-09-10,2025-09-07,2025-09-24,ZI 1478,valide,LEADWAY,bureau direct,4427549,29-09-20242019
POL590700,2020-07-15,2025-03-24,2025-07-23,40-6804G,expiré,NSIA,courtier,600249,29-09-20242019
POL284935,2024-08-03,2025-08-13,2025-08-30,6SDH276,suspendu,NSIA,courtier,1337443,29-09-20242019
POL927111,2022-02-20,2023-06-29,2025-05-04,S27 1RU,expiré,LEADWAY,courtier,1422426,29-09-20242019
POL859093,2021-10-27,2021-12-27,2022-03-18,7G961,expiré,LEADWAY,agent generale,3438034,29-09-20242019
POL963096,2020-04-21,2024-03-08,2025-09-03,585 WKQ,suspendu,SUNU,bureau direct,373609,29-09-20242019
POL609287,2019-11-17,2022-08-05,2023-06-14,109-EVXH,expiré,NSIA,banque assurance,2757944,29-09-20242019
POL268588,2023-11-24,2024-11-20,2025-09-17,TAY 1634,suspendu,LEADWAY,agent generale,4513314,29-09-20242019
POL084850,2022-07-31,2024-10-20,2025-03-03,578 DMY,valide,NSIA,bureau direct,3747053,29-09-20242019
POL990385,2020-01-29,2024-04-15,2024-09-20,1-7176I,annulé,SUNU,banque assurance,3980184,29-09-20242019
POL170958,2022-09-09,2023-10-18,2024-09-10,6P829,valide,NSIA,banque assurance,4908154,29-09-20242019
POL920388,2021-02-14,2021-08-14,2024-12-10,473-CKT,suspendu,SUNU,banque assurance,4629870,29-09-20242019
POL697892,2022-07-04,2023-12-18,2025-07-13,522 5FH,valide,NSIA,banque assurance,2224318,29-09-20242019
POL649257,2020-09-22,2025-08-08,2025-09-01,F96 7KZ,annulé,NSIA,agent generale,414185,29-09-20242019
POL596236,2020-02-16,2023-04-26,2024-06-08,5-97966,suspendu,NSIA,courtier,670001,29-09-20242019
POL399588,2023-05-16,2025-02-22,2025-03-07,2G CX354,expiré,LEADWAY,agent generale,4387878,29-09-20242019
POL471638,2021-11-21,2023-11-08,2025-05-01,98-EM41,annulé,SUNU,courtier,967325,29-09-20242019
POL834142,2020-08-21,2022-12-27,2025-04-06,D58 2DM,valide,LEADWAY,courtier,3466708,29-09-20242019
POL843996,2022-06-06,2024-12-17,2025-01-30,4DB 655,expiré,LEADWAY,banque assurance,595460,29-09-20242019
POL428677,2021-09-16,2024-02-26,2024-09-12,673 2HZ,annulé,LEADWAY,courtier,1693868,29-09-20242019
POL278742,2020-10-12,2020-11-30,2022-02-16,SQR 722,expiré,LEADWAY,courtier,1195352,29-09-20242019
POL712554,2022-06-14,2025-05-14,2025-08-12,26R LT1,expiré,NSIA,agent generale,3806966,29-09-20242019
POL836782,2023-11-08,2024-11-14,2025-01-30,437 WCH,annulé,NSIA,bureau direct,938571,29-09-20242019
POL189776,2023-05-20,2024-03-24,2024-04-09,302 JT6,annulé,SUNU,courtier,3507903,29-09-20242019
POL253172,2020-01-02,2020-10-28,2021-12-13,UIT-4276,suspendu,NSIA,courtier,1436201,29-09-20242019
POL584067,2020-11-15,2023-10-12,2025-06-29,WHA 211,expiré,LEADWAY,banque assurance,2442871,29-09-20242019
POL443531,2021-12-11,2024-02-10,2024-04-15,2D171,annulé,LEADWAY,courtier,3106127,29-09-20242019
POL386773,2019-10-31,2019-11-06,2023-03-19,8RT0360,annulé,LEADWAY,agent generale,2397014,29-09-20242019
POL610040,2019-12-28,2023-03-09,2025-03-31,346-XCB,annulé,LEADWAY,bureau direct,4617466,29-09-20242019
POL139689,2021-01-04,2021-09-06,2023-10-27,6-5667U,valide,NSIA,courtier,2266555,29-09-20242019
POL761834,2020-04-30,2022-01-25,2023-10-27,KCX 839,annulé,SUNU,agent generale,4730968,29-09-20242019
POL686007,2024-09-02,2024-09-09,2024-11-16,217-YLC,annulé,NSIA,bureau direct,2553230,29-09-20242019
POL449220,2023-09-10,2024-11-20,2025-01-09,767 YHH,valide,NSIA,banque assurance,867618,29-09-20242019
POL716580,2020-11-25,2025-07-06,2025-07-16,9-33928,valide,SUNU,banque assurance,3944609,29-09-20242019
POL423681,2021-07-21,2025-07-13,2025-09-18,J 183436,valide,LEADWAY,bureau direct,1899704,29-09-20242019
POL909011,2020-07-03,2022-04-14,2022-09-06,37KD646,valide,SUNU,bureau direct,1462119,29-09-20242019
POL906958,2020-08-03,2023-04-27,2024-06-16,67Q•957,expiré,LEADWAY,banque assurance,2926149,29-09-20242019
POL968982,2020-03-30,2024-10-01,2025-02-03,633-MUV,valide,SUNU,banque assurance,4888415,29-09-20242019
POL099520,2021-09-09,2023-03-02,2023-06-27,0IE S53,annulé,SUNU,bureau direct,4130655,29-09-20242019
POL399419,2022-08-09,2024-01-25,2025-07-23,COB N28,suspendu,SUNU,banque assurance,31800,29-09-20242019
POL445309,2023-10-23,2024-08-25,2025-06-28,TDE 943,valide,SUNU,courtier,4510291,29-09-20242019
POL310576,2022-06-16,2025-02-10,2025-07-17,66-V331,valide,NSIA,agent generale,4218490,29-09-20242019
POL447589,2023-03-03,2024-09-19,2024-10-03,439YYV,valide,SUNU,agent generale,328762,29-09-20242019
POL241035,2020-06-10,2023-08-06,2024-01-14,412-ZEVT,annulé,NSIA,bureau direct,3408835,29-09-20242019
POL858912,2021-04-14,2024-09-08,2025-01-15,VFH-771,suspendu,NSIA,courtier,4758186,29-09-20242019
POL356958,2023-06-18,2023-07-16,2025-01-28,SAC 161,suspendu,NSIA,courtier,2022643,29-09-20242019
POL346649,2021-02-23,2025-06-15,2025-06-19,4WV 079,suspendu,LEADWAY,courtier,1329767,29-09-20242019
POL667091,2024-05-28,2025-07-27,2025-09-10,690-XXQ,suspendu,SUNU,bureau direct,628351,29-09-20242019
POL208876,2022-10-14,2023-02-10,2025-02-20,PJ 28137,suspendu,LEADWAY,banque assurance,4386554,29-09-20242019
POL225263,2023-06-25,2024-08-21,2025-03-01,56K O21,suspendu,NSIA,banque assurance,1015397,29-09-20242019
