numero_police,date_edition,date_effet,date_echeance,numero_immatriculation,statut_contrat,entite,type_intermediaire,prime_nette,date_creation
POL422007,2019-10-05,2025-03-27,2025-06-04,4VJ5327,annulé,LEADWAY,agent generale,3556294,29-09-20242018
POL473506,2022-03-09,2023-10-07,2024-02-15,G01-ULO,annulé,SUNU,agent generale,3920089,29-09-20242018
POL989050,2021-01-19,2022-10-05,2023-07-08,6RLT911,suspendu,LEADWAY,agent generale,2312787,29-09-20242018
POL115254,2023-10-31,2024-02-07,2025-07-09,KGL 842,suspendu,SUNU,banque assurance,4214239,29-09-20242018
POL180630,2024-09-10,2025-03-21,2025-03-23,NIM-1963,annulé,NSIA,bureau direct,3422037,29-09-20242018
POL703879,2024-08-28,2025-06-05,2025-09-26,23-3038S,annulé,NSIA,banque assurance,602363,29-09-20242018
POL555165,2024-05-22,2025-07-29,2025-09-23,2HQ U82,valide,LEADWAY,courtier,1968684,29-09-20242018
POL596658,2020-12-16,2023-07-08,2024-02-19,B72-53Q,valide,NSIA,agent generale,1007578,29-09-20242018
POL876435,2022-02-12,2022-03-15,2023-06-30,443JXS,valide,NSIA,bureau direct,52959,29-09-20242018
POL597930,2021-09-24,2021-10-11,2022-12-20,UNJ-8710,expiré,LEADWAY,agent generale,4329269,29-09-20242018
POL724277,2022-12-20,2022-12-21,2023-01-08,519 QSF,valide,NSIA,agent generale,580732,29-09-20242018
POL818002,2020-09-21,2025-03-04,2025-08-21,7193 MM,valide,LEADWAY,agent generale,539199,29-09-20242018
POL494813,2021-12-30,2023-09-30,2025-05-28,E82 6EB,valide,SUNU,bureau direct,344181,29-09-20242018
POL817916,2022-02-12,2022-04-06,2022-07-13,698 IWQ,expiré,NSIA,banque assurance,1862693,29-09-20242018
POL101599,2021-09-09,2024-04-12,2025-07-03,X26 8HJ,expiré,LEADWAY,agent generale,2952512,29-09-20242018
POL396095,2020-11-24,2023-09-04,2025-08-18,031XMO,annulé,LEADWAY,bureau direct,1112040,29-09-20242018
POL030165,2022-06-14,2025-05-14,2025-07-05,369 ZY5,expiré,LEADWAY,banque assurance,2482744,29-09-20242018
POL575996,2020-04-28,2024-12-04,2025-07-23,426 9916,suspendu,NSIA,banque assurance,520546,29-09-20242018
POL119861,2024-07-31,2025-03-02,2025-03-27,KUV-381,expiré,LEADWAY,bureau direct,818355,29-09-20242018
POL235916,2024-06-30,2025-09-03,2025-09-07,UII 938,valide,SUNU,agent generale,1528230,29-09-20242018
POL065912,2024-08-15,2024-12-31,2025-09-07,543 MTW,valide,LEADWAY,courtier,1312539,29-09-20242018
POL002115,2021-04-09,2023-12-30,2024-10-05,SOL4101,valide,NSIA,agent generale,3511050,29-09-20242018
POL712920,2020-05-22,2024-05-09,2025-01-04,ZXN 846,suspendu,SUNU,agent generale,2952429,29-09-20242018
POL443195,2022-07-27,2024-11-07,2025-01-10,174-AYR,expiré,LEADWAY,banque assurance,4697213,29-09-20242018
POL480824,2021-12-07,2021-12-22,2023-12-26,AXM 622,valide,LEADWAY,agent generale,4408225,29-09-20242018
POL015975,2020-01-11,2020-07-04,2023-02-24,9UG O90,suspendu,NSIA,bureau direct,308836,29-09-20242018
POL219381,2022-02-13,2023-03-17,2023-08-15,93-37712,expiré,NSIA,banque assurance,3308376,29-09-20242018
POL094778,2023-05-22,2024-03-22,2024-11-30,53Z 3684,annulé,LEADWAY,courtier,2405210,29-09-20242018
POL697218,2022-07-26,2025-07-15,2025-07-21,CJF 471,valide,NSIA,banque assurance,3426938,29-09-20242018
POL247969,2023-12-21,2024-05-19,2025-09-20,W14 6YY,annulé,LEADWAY,courtier,4845159,29-09-20242018
POL194937,2021-05-21,2024-11-28,2025-06-18,APC-4158,suspendu,NSIA,banque assurance,1083720,29-09-20242018
POL078347,2023-03-17,2025-09-20,2025-09-26,259 IBK,suspendu,NSIA,bureau direct,4140842,29-09-20242018
POL648802,2021-07-04,2023-12-17,2024-09-02,9MJ 229,suspendu,SUNU,courtier,3577767,29-09-20242018
POL453626,2022-10-08,2025-03-21,2025-09-27,C18 3GT,valide,LEADWAY,agent generale,3148031,29-09-20242018
POL395962,2023-02-01,2023-11-03,2025-07-13,64X 638,suspendu,SUNU,banque assurance,3075127,29-09-20242018
POL313196,2022-06-16,2023-05-02,2024-09-04,773 NZV,expiré,SUNU,agent generale,1447087,29-09-20242018
POL894404,2021-03-13,2024-12-22,2025-07-13,4R 5E2CTA,expiré,LEADWAY,bureau direct,4059400,29-09-20242018
POL364203,2023-04-27,2024-05-03,2025-05-23,725 0304,annulé,LEADWAY,agent generale,4053671,29-09-20242018
POL219772,2023-03-16,2025-01-11,2025-05-02,ORR3435,valide,NSIA,courtier,2026147,29-09-20242018
POL912783,2022-10-17,2023-12-16,2025-06-19,4EG 009,valide,LEADWAY,banque assurance,30594,29-09-20242018
POL407150,2022-10-15,2023-06-09,2023-07-27,87-95742,expiré,LEADWAY,bureau direct,1131568,29-09-20242018
POL230333,2021-12-20,2025-07-29,2025-09-08,2-73013,expiré,NSIA,bureau direct,2503998,29-09-20242018
POL256643,2021-04-27,2021-10-20,2022-03-11,ZYS 329,valide,SUNU,courtier,1940453,29-09-20242018
POL914226,2021-04-28,2023-11-01,2023-11-02,WS0 7642,suspendu,NSIA,agent generale,4802021,29-09-20242018
POL699155,2020-05-13,2024-07-01,2024-12-31,PYF1784,suspendu,LEADWAY,agent generale,1290172,29-09-20242018
POL245259,2023-12-05,2025-01-17,2025-08-21,GT8 N9L,valide,SUNU,bureau direct,4037753,29-09-20242018
POL928746,2020-11-16,2025-08-13,2025-09-08,146-AQYX,suspendu,NSIA,agent generale,2827198,29-09-20242018
POL097536,2023-11-16,2025-06-06,2025-09-09,KUE 531,expiré,NSIA,courtier,4220086,29-09-20242018
POL193484,2024-07-12,2024-07-24,2025-05-06,40-BV23,suspendu,NSIA,bureau direct,181428,29-09-20242018
POL643227,2024-06-13,2025-01-22,2025-01-26,5-54065,valide,SUNU,agent generale,1158345,29-09-20242018
POL130998,2022-05-11,2025-08-30,2025-09-15,T37 6TR,annulé,SUNU,bureau direct,688921,29-09-20242018
POL771164,2022-06-12,2024-07-27,2024-08-09,91A•732,annulé,SUNU,banque assurance,3762397,29-09-20242018
POL382411,2021-03-30,2024-06-05,2024-09-04,4SJ 557,valide,LEADWAY,courtier,3206799,29-09-20242018
POL934446,2021-11-07,2022-06-19,2023-09-14,559-DPI,annulé,LEADWAY,banque assurance,1832961,29-09-20242018
POL059255,2020-12-07,2024-09-04,2024-11-01,4IUY 17,valide,LEADWAY,agent generale,2834164,29-09-20242018
POL729118,2024-03-13,2025-05-07,2025-07-20,UPM-2917,valide,LEADWAY,agent generale,3503792,29-09-20242018
POL245216,2023-11-08,2024-10-09,2025-07-07,8H 3794X,annulé,LEADWAY,agent generale,3073017,29-09-20242018
POL774389,2024-06-29,2025-08-12,2025-09-28,NJ 4361,suspendu,LEADWAY,agent generale,845143,29-09-20242018
POL291473,2021-09-04,2023-01-04,2023-07-13,4OE 508,expiré,LEADWAY,courtier,3451850,29-09-20242018
POL220534,2021-06-04,2022-06-21,2022-07-23,3710,valide,LEADWAY,agent generale,4176131,29-09-20242018
POL954783,2021-04-09,2024-06-10,2024-07-04,2RL A91,expiré,LEADWAY,bureau direct,1921422,29-09-20242018
POL467672,2022-10-17,2024-02-24,2025-03-25,644 CXV,expiré,SUNU,bureau direct,1656141,29-09-20242018
POL260939,2024-03-23,2024-12-02,2025-08-31,TOJ-480,suspendu,SUNU,banque assurance,3087764,29-09-20242018
POL135245,2020-11-16,2021-03-11,2025-07-21,599-PDL,suspendu,SUNU,agent generale,1579209,29-09-20242018
POL793738,2020-03-02,2023-05-11,2024-05-15,34R 792,annulé,LEADWAY,agent generale,4394700,29-09-20242018
POL728648,2023-11-02,2024-06-10,2024-09-23,0447,valide,SUNU,agent generale,2007364,29-09-20242018
POL227410,2021-04-13,2021-12-30,2022-08-14,75-C304,suspendu,SUNU,bureau direct,4041227,29-09-20242018
POL512816,2023-06-11,2023-06-26,2023-11-17,8-B5090,annulé,NSIA,banque assurance,4041402,29-09-20242018
POL976730,2021-01-28,2025-09-09,2025-09-22,9-6405A,suspendu,SUNU,bureau direct,3484859,29-09-20242018
POL518160,2022-06-16,2024-04-04,2025-05-25,803 ZLP,expiré,SUNU,agent generale,4026262,29-09-20242018
POL425896,2022-05-17,2025-05-30,2025-07-13,ZJP 514,expiré,LEADWAY,banque assurance,4198074,29-09-20242018
POL033283,2022-01-02,2024-12-13,2025-04-19,6MIH219,suspendu,LEADWAY,agent generale,288468,29-09-20242018
POL741172,2023-09-14,2024-07-28,2025-09-28,SWW W60,annulé,NSIA,courtier,1673759,29-09-20242018
POL450064,2020-02-22,2022-06-12,2022-08-09,RJT 164,annulé,NSIA,agent generale,2748025,29-09-20242018
POL043757,2020-01-06,2024-02-22,2025-03-13,UEZ2796,annulé,SUNU,courtier,2665099,29-09-20242018
POL645984,2024-05-05,2025-05-05,2025-05-09,KVL 547,expiré,LEADWAY,agent generale,4315295,29-09-20242018
POL935153,2021-07-24,2024-02-23,2024-07-23,125-BBP,annulé,SUNU,banque assurance,652934,29-09-20242018
POL932100,2022-07-05,2024-06-19,2025-07-08,EL 7497,suspendu,NSIA,bureau direct,3136803,29-09-20242018
POL881912,2021-06-24,2022-03-11,2023-01-13,2C 0132B,suspendu,NSIA,agent generale,614005,29-09-20242018
POL375612,2023-07-24,2023-10-12,2024-03-03,TRL 645,expiré,NSIA,bureau direct,1195762,29-09-20242018
POL179357,2021-01-17,2022-08-12,2022-09-30,YRJ 296,annulé,NSIA,agent generale,2748975,29-09-20242018
POL552330,2020-06-28,2024-05-28,2024-10-07,JYF 424,expiré,NSIA,agent generale,2611269,29-09-20242018
POL423435,2020-08-27,2021-05-08,2024-12-19,MTT 842,annulé,SUNU,courtier,1898282,29-09-20242018
POL817074,2022-10-05,2024-02-28,2024-08-07,996D1,annulé,NSIA,banque assurance,4097259,29-09-20242018
POL295544,2024-03-10,2025-03-10,2025-08-20,3G 28434,valide,LEADWAY,courtier,4286832,29-09-20242018
POL248573,2022-09-30,2024-03-06,2024-07-09,5SZ 745,annulé,NSIA,banque assurance,1114665,29-09-20242018
POL164838,2021-02-06,2023-08-20,2023-09-02,JEP-4545,valide,LEADWAY,banque assurance,177675,29-09-20242018
POL536163,2021-03-20,2022-12-06,2025-06-16,1ZO P97,expiré,SUNU,banque assurance,1501706,29-09-20242018
POL805576,2022-09-06,2023-05-19,2023-10-10,7-9206J,annulé,NSIA,courtier,2186783,29-09-20242018
POL593507,2022-09-21,2023-04-30,2024-07-28,V15 7CT,valide,LEADWAY,courtier,722613,29-09-20242018
POL977306,2023-06-18,2023-07-05,2025-07-16,LHP-395,valide,LEADWAY,bureau direct,4246567,29-09-20242018
POL242000,2022-12-07,2024-03-28,2024-11-30,25R•776,annulé,SUNU,banque assurance,3650368,29-09-20242018
POL544097,2023-11-30,2024-01-13,2024-10-24,862 XWO,expiré,LEADWAY,bureau direct,2845320,29-09-20242018
POL640531,2022-06-28,2024-02-09,2024-06-12,271-438,valide,LEADWAY,agent generale,835748,29-09-20242018
POL502452,2020-08-20,2020-09-14,2022-12-04,420 GK5,expiré,LEADWAY,banque assurance,2356399,29-09-20242018
POL783366,2023-05-05,2024-03-26,2025-07-22,69W M82,annulé,SUNU,courtier,2890909,29-09-20242018
POL408143,2021-07-04,2024-11-25,2025-09-21,7-S9117,expiré,LEADWAY,courtier,1316687,29-09-20242018
POL167229,2020-11-14,2023-04-28,2024-08-26,90Y LR5,annulé,SUNU,bureau direct,1412331,29-09-20242018
POL732382,2021-09-25,2022-06-11,2023-08-26,RPP-4346,suspendu,NSIA,courtier,2657592,29-09-20242018
POL662853,2020-10-31,2022-11-27,2024-10-20,913 PYF,expiré,NSIA,banque assurance,1620104,29-09-20242018
POL044638,2021-06-18,2025-09-14,2025-09-18,8J 49114,suspendu,NSIA,bureau direct,1958226,29-09-20242018
POL281848,2020-03-30,2020-10-07,2025-03-25,UJI 283,suspendu,NSIA,agent generale,1840595,29-09-20242018
POL440025,2020-03-20,2022-06-18,2025-07-23,419 8743,annulé,LEADWAY,agent generale,2045140,29-09-20242018
POL241713,2020-09-28,2023-02-10,2024-01-07,9TH91,annulé,LEADWAY,agent generale,4433415,29-09-20242018
POL221973,2020-02-26,2020-06-05,2022-04-24,ARN-8728,annulé,SUNU,bureau direct,4782670,29-09-20242018
POL834319,2024-09-08,2025-05-30,2025-09-19,17C Y11,suspendu,NSIA,courtier,3019256,29-09-20242018
POL354216,2020-05-15,2024-04-23,2024-10-02,EI-6411,suspendu,NSIA,agent generale,3146653,29-09-20242018
POL025647,2021-10-29,2022-03-26,2022-08-21,9PP V06,valide,NSIA,agent generale,2918111,29-09-20242018
POL490248,2021-08-03,2023-09-16,2024-10-27,1HB 172,valide,NSIA,agent generale,3006581,29-09-20242018
POL177270,2020-01-02,2021-03-18,2021-12-05,K91 1OC,valide,NSIA,bureau direct,3617015,29-09-20242018
POL943305,2023-05-23,2025-08-04,2025-08-27,921 ZC1,valide,LEADWAY,banque assurance,260009,29-09-20242018
POL718193,2023-06-19,2025-05-16,2025-08-11,P17-UXB,suspendu,LEADWAY,bureau direct,4364943,29-09-20242018
POL516128,2020-02-15,2020-08-23,2024-02-26,37H 5337,annulé,SUNU,agent generale,2008281,29-09-20242018
POL610804,2020-11-18,2024-10-05,2024-11-02,T20-PTG,expiré,NSIA,bureau direct,565656,29-09-20242018
POL170026,2022-10-08,2023-06-22,2025-04-10,3IR1834,expiré,SUNU,bureau direct,1289076,29-09-20242018
POL868274,2021-09-23,2025-05-27,2025-09-06,174PVA,annulé,LEADWAY,agent generale,4974947,29-09-20242018
POL936499,2024-03-08,2024-11-18,2025-02-08,T68 2ZK,suspendu,NSIA,courtier,628782,29-09-20242018
POL575640,2020-12-22,2023-08-23,2023-12-22,2TA5168,valide,LEADWAY,agent generale,4874447,29-09-20242018
POL957944,2022-12-09,2024-11-25,2025-06-14,UNS0737,expiré,LEADWAY,bureau direct,2238954,29-09-20242018
POL055272,2020-05-29,2020-10-24,2022-10-23,221-NCE,expiré,SUNU,banque assurance,144358,29-09-20242018
POL535472,2022-11-01,2023-07-31,2023-11-15,4Z 7U1ZTN,annulé,NSIA,agent generale,2006792,29-09-20242018
POL662874,2020-06-22,2020-09-15,2023-07-09,90-T817,suspendu,NSIA,courtier,4306814,29-09-20242018
POL934958,2020-07-07,2021-01-28,2021-08-16,IFP7848,valide,NSIA,agent generale,3437251,29-09-20242018
POL494093,2021-03-25,2022-05-05,2024-01-16,74-OF70,suspendu,NSIA,banque assurance,2235589,29-09-20242018
POL584380,2022-06-09,2025-09-05,2025-09-16,ETW 2300,annulé,SUNU,agent generale,957978,29-09-20242018
POL050426,2020-09-17,2023-04-06,2024-11-04,55-E931,suspendu,LEADWAY,courtier,1363403,29-09-20242018
POL699040,2019-11-01,2023-01-31,2025-09-08,02KB011,annulé,SUNU,bureau direct,26774,29-09-20242018
POL118791,2024-04-08,2024-09-03,2025-01-29,OAF-5440,expiré,LEADWAY,agent generale,2657238,29-09-20242018
POL772945,2023-04-11,2024-11-29,2025-08-19,PKA 0214,suspendu,LEADWAY,courtier,2588095,29-09-20242018
POL542199,2024-01-30,2025-07-12,2025-07-16,GQC-2292,valide,SUNU,agent generale,4513423,29-09-20242018
POL330580,2020-10-04,2023-03-02,2023-07-27,334T,suspendu,SUNU,agent generale,210885,29-09-20242018
POL690816,2023-07-11,2025-07-30,2025-09-19,84-06861,annulé,LEADWAY,banque assurance,1379871,29-09-20242018
POL969827,2024-09-25,2025-01-28,2025-02-05,154-584,annulé,NSIA,bureau direct,3251557,29-09-20242018
POL352186,2021-05-05,2021-05-16,2025-01-26,071 YHC,expiré,LEADWAY,agent generale,3350761,29-09-20242018
POL546716,2020-09-01,2025-02-01,2025-04-06,23N•146,expiré,SUNU,bureau direct,3427738,29-09-20242018
POL507359,2021-06-19,2025-06-10,2025-08-27,HC5 U0B,valide,NSIA,agent generale,4566911,29-09-20242018
POL556980,2020-12-02,2024-02-20,2024-03-26,00-TN46,annulé,SUNU,courtier,2521552,29-09-20242018
POL745454,2020-02-21,2021-09-04,2023-09-07,PCP 793,expiré,NSIA,bureau direct,4233814,29-09-20242018
POL003599,2024-06-18,2024-10-23,2025-03-14,OUD 5445,suspendu,LEADWAY,bureau direct,1488285,29-09-20242018
POL051847,2023-01-21,2025-05-25,2025-09-04,491-JJA,valide,LEADWAY,agent generale,3815206,29-09-20242018
POL859660,2020-04-23,2020-12-22,2021-02-06,26E 8758,valide,SUNU,bureau direct,4868444,29-09-20242018
POL385233,2022-09-21,2025-01-06,2025-06-20,868 FNC,valide,SUNU,agent generale,2057659,29-09-20242018
POL477569,2022-02-24,2023-07-05,2024-03-12,342 HRY,annulé,LEADWAY,banque assurance,3808928,29-09-20242018
POL708364,2024-09-02,2025-01-06,2025-01-12,7CA 743,valide,LEADWAY,courtier,2286567,29-09-20242018
POL623505,2022-12-17,2024-06-18,2024-12-14,XVR 9784,expiré,LEADWAY,agent generale,2854715,29-09-20242018
POL264868,2020-12-20,2021-08-12,2022-05-17,7956 QT,annulé,LEADWAY,bureau direct,1504922,29-09-20242018
POL216764,2021-01-12,2025-09-20,2025-09-24,982 FID,expiré,NSIA,courtier,311079,29-09-20242018
POL960557,2022-08-17,2023-03-22,2024-03-18,992KHF,valide,NSIA,banque assurance,4364640,29-09-20242018
POL086452,2024-05-02,2025-03-12,2025-06-21,873042,expiré,NSIA,banque assurance,2285069,29-09-20242018
POL253922,2021-03-30,2023-07-21,2025-09-14,MSG4694,expiré,LEADWAY,banque assurance,979795,29-09-20242018
POL851761,2023-08-08,2025-02-22,2025-06-26,869043,annulé,LEADWAY,courtier,3472633,29-09-20242018
POL915879,2023-07-06,2023-08-07,2023-10-19,LQB 231,annulé,NSIA,courtier,67314,29-09-20242018
POL603108,2021-08-03,2022-04-10,2024-07-05,816-PMK,suspendu,SUNU,courtier,1669255,29-09-20242018
POL732829,2019-10-24,2024-08-28,2024-09-02,4-P7659,valide,SUNU,courtier,2189756,29-09-20242018
POL371048,2021-02-11,2025-07-05,2025-07-31,745-UNK,expiré,LEADWAY,bureau direct,115804,29-09-20242018
POL277009,2020-01-19,2023-02-22,2025-06-03,145 UUX,annulé,NSIA,banque assurance,1221104,29-09-20242018
POL204856,2024-08-05,2025-08-28,2025-09-18,KMV 243,expiré,NSIA,courtier,4633289,29-09-20242018
POL022538,2021-09-25,2021-10-26,2024-04-09,12-11225,suspendu,NSIA,banque assurance,4161132,29-09-20242018
POL533661,2019-11-25,2022-07-17,2022-11-21,22HT094,suspendu,SUNU,banque assurance,4912294,29-09-20242018
POL693801,2021-12-20,2022-03-18,2022-11-13,19U 175,expiré,SUNU,banque assurance,3904319,29-09-20242018
POL696386,2023-08-26,2023-11-23,2024-11-20,ZSO 727,valide,SUNU,courtier,864300,29-09-20242018
POL715367,2020-12-05,2022-08-29,2023-06-01,SWY 887,valide,NSIA,courtier,4555757,29-09-20242018
POL051347,2022-01-17,2023-05-16,2024-12-02,060 IFL,expiré,SUNU,courtier,4356334,29-09-20242018
POL991517,2023-02-01,2024-10-16,2025-02-06,WDJ8153,valide,SUNU,agent generale,4571262,29-09-20242018
POL093570,2023-10-14,2024-08-21,2025-06-25,109-UCV,valide,LEADWAY,bureau direct,1556441,29-09-20242018
POL844518,2023-06-02,2023-09-22,2024-01-18,63D Z48,valide,SUNU,banque assurance,95615,29-09-20242018
POL651965,2023-04-22,2024-09-04,2025-06-05,6JU 483,valide,LEADWAY,banque assurance,1371161,29-09-20242018
POL820465,2022-04-26,2025-09-05,2025-09-26,03-4697S,annulé,SUNU,courtier,2320867,29-09-20242018
POL194007,2021-09-22,2025-07-14,2025-09-02,LPV 151,expiré,NSIA,agent generale,27136,29-09-20242018
POL729123,2022-12-11,2023-03-05,2024-05-12,4349 JL,valide,SUNU,banque assurance,4799419,29-09-20242018
POL280256,2024-05-20,2024-08-17,2025-02-15,180260,annulé,LEADWAY,agent generale,2022912,29-09-20242018
POL758701,2020-08-22,2024-01-13,2025-09-22,7Y 38756,annulé,SUNU,bureau direct,2081767,29-09-20242018
POL825287,2022-07-31,2023-09-02,2024-01-19,402C,annulé,NSIA,courtier,1506339,29-09-20242018
POL704645,2020-04-26,2025-07-28,2025-07-31,044-DSJX,valide,NSIA,agent generale,4397685,29-09-20242018
POL723298,2019-12-29,2023-08-25,2024-12-21,930 4750,expiré,SUNU,courtier,1067189,29-09-20242018
POL861432,2022-03-22,2024-07-26,2025-08-22,23SN0,suspendu,NSIA,courtier,544999,29-09-20242018
POL674932,2022-09-15,2025-04-22,2025-07-19,JAD 845,suspendu,NSIA,bureau direct,4841903,29-09-20242018
POL862502,2023-01-30,2023-11-16,2025-04-05,KT 9012,expiré,LEADWAY,agent generale,337900,29-09-20242018
POL998728,2020-11-10,2023-08-16,2025-09-27,1NU9638,suspendu,LEADWAY,agent generale,2870359,29-09-20242018
POL626755,2020-07-24,2022-12-11,2025-08-28,1UH 997,annulé,LEADWAY,bureau direct,3696477,29-09-20242018
POL878090,2020-08-03,2023-03-27,2023-10-06,001-036,expiré,SUNU,banque assurance,897379,29-09-20242018
POL338926,2022-09-07,2025-05-01,2025-05-16,KCF 898,suspendu,LEADWAY,banque assurance,1864731,29-09-20242018
POL890288,2020-12-22,2022-07-08,2024-08-10,SNX-0257,valide,NSIA,banque assurance,1138871,29-09-20242018
POL762620,2024-09-13,2025-04-29,2025-08-14,05XU0,expiré,NSIA,courtier,4744898,29-09-20242018
POL069465,2022-06-18,2025-01-22,2025-02-11,KKI 089,valide,NSIA,banque assurance,2504112,29-09-20242018
POL015623,2022-11-19,2023-11-21,2024-04-06,7N W6987,suspendu,NSIA,bureau direct,1606630,29-09-20242018
POL357080,2020-05-06,2021-11-10,2024-07-10,BI-1493,annulé,NSIA,bureau direct,3817444,29-09-20242018
POL063587,2022-05-02,2024-11-11,2025-01-24,PQS 975,suspendu,LEADWAY,agent generale,1316054,29-09-20242018
POL907989,2022-02-09,2025-04-09,2025-08-06,4-40616U,valide,SUNU,banque assurance,4896485,29-09-20242018
POL950758,2024-05-10,2024-09-01,2025-01-14,3VTG 90,annulé,NSIA,agent generale,4296027,29-09-20242018
POL123884,2020-05-23,2023-12-28,2025-01-09,219-TWF,annulé,SUNU,courtier,1085209,29-09-20242018
POL997554,2024-05-05,2025-07-23,2025-08-17,7L 55447,suspendu,LEADWAY,banque assurance,2230344,29-09-20242018
POL619100,2022-10-17,2025-05-24,2025-06-15,AWV 861,expiré,NSIA,courtier,4146394,29-09-20242018
POL852168,2019-10-15,2021-01-06,2022-06-16,VIZ 7079,suspendu,NSIA,bureau direct,367138,29-09-20242018
POL333852,2021-09-11,2024-08-12,2025-04-19,MYN 540,suspendu,LEADWAY,banque assurance,3915938,29-09-20242018
POL316692,2021-10-23,2023-12-24,2025-09-01,HKQ-2317,suspendu,NSIA,agent generale,197989,29-09-20242018
POL067491,2023-04-28,2023-08-11,2023-10-19,471 0DM,expiré,SUNU,agent generale,377470,29-09-20242018
POL599824,2019-11-23,2025-06-12,2025-08-30,333 RN1,suspendu,NSIA,banque assurance,3081460,29-09-20242018
POL155220,2021-11-09,2023-01-24,2023-03-04,01J 4986,expiré,NSIA,agent generale,1437003,29-09-20242018
POL617032,2022-11-27,2024-06-13,2025-08-02,32-ZS54,expiré,SUNU,bureau direct,4363480,29-09-20242018
POL453670,2022-04-28,2023-07-17,2024-09-29,EDH-307,annulé,LEADWAY,banque assurance,697145,29-09-20242018
POL472731,2023-07-08,2025-04-10,2025-06-17,9ABM051,valide,LEADWAY,bureau direct,968668,29-09-20242018
POL744708,2021-08-08,2024-09-29,2025-01-14,SHK 392,suspendu,LEADWAY,courtier,3558050,29-09-20242018
POL643286,2021-08-12,2021-11-15,2025-08-30,FKP-7869,suspendu,NSIA,bureau direct,3769705,29-09-20242018
POL510933,2023-03-05,2024-05-03,2025-04-12,54QL8,suspendu,NSIA,courtier,1203117,29-09-20242018
POL118711,2023-02-16,2024-04-21,2024-09-17,BOL 905,valide,SUNU,courtier,3386096,29-09-20242018
